"experiment"	"subject"	"condition"	"conditionC"	"totalTrialNum"	"totalTrialNumC"	"blockNum"	"imageName"	"isRight"
"2701"	"1A"	"p1720"	"high"	"0.5"	13	1.5	2	"hb1.png"	0
"2702"	"1A"	"p1720"	"high"	"0.5"	14	2.5	2	"hb1.png"	1
"2703"	"1A"	"p1720"	"high"	"0.5"	9	-2.5	2	"hb2.png"	0
"2704"	"1A"	"p1720"	"high"	"0.5"	12	0.5	2	"hb3.png"	0
"2705"	"1A"	"p1720"	"high"	"0.5"	17	5.5	3	"ha1.png"	1
"2706"	"1A"	"p1720"	"high"	"0.5"	16	4.5	3	"ha1.png"	1
"2707"	"1A"	"p1720"	"high"	"0.5"	19	7.5	3	"ha2.png"	1
"2708"	"1A"	"p1720"	"high"	"0.5"	22	10.5	3	"ha3.png"	1
"2709"	"1A"	"p1720"	"high"	"0.5"	21	9.5	3	"hb1.png"	1
"2710"	"1A"	"p1720"	"high"	"0.5"	23	11.5	3	"hb1.png"	1
"2711"	"1A"	"p1720"	"high"	"0.5"	18	6.5	3	"hb2.png"	1
"2712"	"1A"	"p1720"	"high"	"0.5"	20	8.5	3	"hb3.png"	1
"2713"	"3"	"Тропаревская"	"high"	"0.5"	7	-4.5	1	"ha1.png"	1
"2714"	"3"	"Тропаревская"	"high"	"0.5"	3	-8.5	1	"ha1.png"	1
"2715"	"3"	"Тропаревская"	"high"	"0.5"	2	-9.5	1	"ha2.png"	0
"2716"	"3"	"Тропаревская"	"high"	"0.5"	4	-7.5	1	"ha3.png"	0
"2717"	"3"	"Тропаревская"	"high"	"0.5"	6	-5.5	1	"hb1.png"	1
"2718"	"3"	"Тропаревская"	"high"	"0.5"	1	-10.5	1	"hb1.png"	1
"2719"	"3"	"Тропаревская"	"high"	"0.5"	5	-6.5	1	"hb2.png"	0
"2720"	"3"	"Тропаревская"	"high"	"0.5"	0	-11.5	1	"hb3.png"	0
"2721"	"3"	"Тропаревская"	"high"	"0.5"	14	2.5	2	"ha1.png"	1
"2722"	"3"	"Тропаревская"	"high"	"0.5"	9	-2.5	2	"ha1.png"	1
"2723"	"3"	"Тропаревская"	"high"	"0.5"	11	-0.5	2	"ha2.png"	0
"2724"	"3"	"Тропаревская"	"high"	"0.5"	10	-1.5	2	"ha3.png"	0
"2725"	"3"	"Тропаревская"	"high"	"0.5"	8	-3.5	2	"hb1.png"	1
"2726"	"3"	"Тропаревская"	"high"	"0.5"	12	0.5	2	"hb1.png"	1
"2727"	"3"	"Тропаревская"	"high"	"0.5"	13	1.5	2	"hb2.png"	0
"2728"	"3"	"Тропаревская"	"high"	"0.5"	15	3.5	2	"hb3.png"	0
"2729"	"3"	"Тропаревская"	"high"	"0.5"	22	10.5	3	"ha1.png"	1
"2730"	"3"	"Тропаревская"	"high"	"0.5"	16	4.5	3	"ha1.png"	1
"2731"	"3"	"Тропаревская"	"high"	"0.5"	18	6.5	3	"ha2.png"	1
"2732"	"3"	"Тропаревская"	"high"	"0.5"	20	8.5	3	"ha3.png"	0
"2733"	"3"	"Тропаревская"	"high"	"0.5"	21	9.5	3	"hb1.png"	0
"2734"	"3"	"Тропаревская"	"high"	"0.5"	17	5.5	3	"hb1.png"	1
"2735"	"3"	"Тропаревская"	"high"	"0.5"	23	11.5	3	"hb2.png"	0
"2736"	"3"	"Тропаревская"	"high"	"0.5"	19	7.5	3	"hb3.png"	1
"2737"	"3"	"Минакин"	"high"	"0.5"	3	-8.5	1	"ha1.png"	0
"2738"	"3"	"Минакин"	"high"	"0.5"	4	-7.5	1	"ha1.png"	0
"2739"	"3"	"Минакин"	"high"	"0.5"	2	-9.5	1	"ha2.png"	1
"2740"	"3"	"Минакин"	"high"	"0.5"	7	-4.5	1	"ha3.png"	0
"2741"	"3"	"Минакин"	"high"	"0.5"	1	-10.5	1	"hb1.png"	0
"2742"	"3"	"Минакин"	"high"	"0.5"	0	-11.5	1	"hb1.png"	1
"2743"	"3"	"Минакин"	"high"	"0.5"	6	-5.5	1	"hb2.png"	0
"2744"	"3"	"Минакин"	"high"	"0.5"	5	-6.5	1	"hb3.png"	0
"2745"	"3"	"Минакин"	"high"	"0.5"	15	3.5	2	"ha1.png"	1
"2746"	"3"	"Минакин"	"high"	"0.5"	12	0.5	2	"ha1.png"	1
"2747"	"3"	"Минакин"	"high"	"0.5"	11	-0.5	2	"ha2.png"	1
"2748"	"3"	"Минакин"	"high"	"0.5"	10	-1.5	2	"ha3.png"	0
"2749"	"3"	"Минакин"	"high"	"0.5"	8	-3.5	2	"hb1.png"	0
"2750"	"3"	"Минакин"	"high"	"0.5"	9	-2.5	2	"hb1.png"	0
"2751"	"3"	"Минакин"	"high"	"0.5"	14	2.5	2	"hb2.png"	1
"2752"	"3"	"Минакин"	"high"	"0.5"	13	1.5	2	"hb3.png"	1
"2753"	"3"	"Минакин"	"high"	"0.5"	22	10.5	3	"ha1.png"	1
"2754"	"3"	"Минакин"	"high"	"0.5"	18	6.5	3	"ha1.png"	1
"2755"	"3"	"Минакин"	"high"	"0.5"	19	7.5	3	"ha2.png"	0
"2756"	"3"	"Минакин"	"high"	"0.5"	17	5.5	3	"ha3.png"	0
"2757"	"3"	"Минакин"	"high"	"0.5"	20	8.5	3	"hb1.png"	1
"2758"	"3"	"Минакин"	"high"	"0.5"	21	9.5	3	"hb1.png"	0
"2759"	"3"	"Минакин"	"high"	"0.5"	16	4.5	3	"hb2.png"	0
"2760"	"3"	"Минакин"	"high"	"0.5"	23	11.5	3	"hb3.png"	1
"2761"	"3"	"Никитина"	"low"	"-0.5"	2	-9.5	1	"la1.png"	1
"2762"	"3"	"Никитина"	"low"	"-0.5"	3	-8.5	1	"la1.png"	1
"2763"	"3"	"Никитина"	"low"	"-0.5"	6	-5.5	1	"la2.png"	1
"2764"	"3"	"Никитина"	"low"	"-0.5"	0	-11.5	1	"la3.png"	0
"2765"	"3"	"Никитина"	"low"	"-0.5"	5	-6.5	1	"lb1.png"	1
"2766"	"3"	"Никитина"	"low"	"-0.5"	4	-7.5	1	"lb1.png"	0
"2767"	"3"	"Никитина"	"low"	"-0.5"	1	-10.5	1	"lb2.png"	1
"2768"	"3"	"Никитина"	"low"	"-0.5"	7	-4.5	1	"lb3.png"	1
"2769"	"3"	"Никитина"	"low"	"-0.5"	9	-2.5	2	"la1.png"	1
"2770"	"3"	"Никитина"	"low"	"-0.5"	11	-0.5	2	"la1.png"	1
"2771"	"3"	"Никитина"	"low"	"-0.5"	13	1.5	2	"la2.png"	0
"2772"	"3"	"Никитина"	"low"	"-0.5"	15	3.5	2	"la3.png"	1
"2773"	"3"	"Никитина"	"low"	"-0.5"	8	-3.5	2	"lb1.png"	0
"2774"	"3"	"Никитина"	"low"	"-0.5"	14	2.5	2	"lb1.png"	0
"2775"	"3"	"Никитина"	"low"	"-0.5"	10	-1.5	2	"lb2.png"	1
"2776"	"3"	"Никитина"	"low"	"-0.5"	12	0.5	2	"lb3.png"	1
"2777"	"3"	"Никитина"	"low"	"-0.5"	20	8.5	3	"la1.png"	1
"2778"	"3"	"Никитина"	"low"	"-0.5"	23	11.5	3	"la1.png"	1
"2779"	"3"	"Никитина"	"low"	"-0.5"	19	7.5	3	"la2.png"	1
"2780"	"3"	"Никитина"	"low"	"-0.5"	18	6.5	3	"la3.png"	0
"2781"	"3"	"Никитина"	"low"	"-0.5"	21	9.5	3	"lb1.png"	1
"2782"	"3"	"Никитина"	"low"	"-0.5"	16	4.5	3	"lb1.png"	1
"2783"	"3"	"Никитина"	"low"	"-0.5"	22	10.5	3	"lb2.png"	0
"2784"	"3"	"Никитина"	"low"	"-0.5"	17	5.5	3	"lb3.png"	0
"2785"	"3"	"Бауэр"	"low"	"-0.5"	5	-6.5	1	"la1.png"	1
"2786"	"3"	"Бауэр"	"low"	"-0.5"	7	-4.5	1	"la1.png"	1
"2787"	"3"	"Бауэр"	"low"	"-0.5"	6	-5.5	1	"la2.png"	1
"2788"	"3"	"Бауэр"	"low"	"-0.5"	2	-9.5	1	"la3.png"	1
"2789"	"3"	"Бауэр"	"low"	"-0.5"	0	-11.5	1	"lb1.png"	1
"2790"	"3"	"Бауэр"	"low"	"-0.5"	1	-10.5	1	"lb1.png"	1
"2791"	"3"	"Бауэр"	"low"	"-0.5"	3	-8.5	1	"lb2.png"	1
"2792"	"3"	"Бауэр"	"low"	"-0.5"	4	-7.5	1	"lb3.png"	1
"2793"	"3"	"Бауэр"	"low"	"-0.5"	9	-2.5	2	"la1.png"	1
"2794"	"3"	"Бауэр"	"low"	"-0.5"	14	2.5	2	"la1.png"	1
"2795"	"3"	"Бауэр"	"low"	"-0.5"	10	-1.5	2	"la2.png"	1
"2796"	"3"	"Бауэр"	"low"	"-0.5"	8	-3.5	2	"la3.png"	1
"2797"	"3"	"Бауэр"	"low"	"-0.5"	11	-0.5	2	"lb1.png"	1
"2798"	"3"	"Бауэр"	"low"	"-0.5"	13	1.5	2	"lb1.png"	1
"2799"	"3"	"Бауэр"	"low"	"-0.5"	12	0.5	2	"lb2.png"	1
"2800"	"3"	"Бауэр"	"low"	"-0.5"	15	3.5	2	"lb3.png"	1
"2801"	"3"	"Бауэр"	"low"	"-0.5"	21	9.5	3	"la1.png"	1
"2802"	"3"	"Бауэр"	"low"	"-0.5"	17	5.5	3	"la1.png"	1
"2803"	"3"	"Бауэр"	"low"	"-0.5"	23	11.5	3	"la2.png"	1
"2804"	"3"	"Бауэр"	"low"	"-0.5"	20	8.5	3	"la3.png"	1
"2805"	"3"	"Бауэр"	"low"	"-0.5"	19	7.5	3	"lb1.png"	1
"2806"	"3"	"Бауэр"	"low"	"-0.5"	18	6.5	3	"lb1.png"	1
"2807"	"3"	"Бауэр"	"low"	"-0.5"	22	10.5	3	"lb2.png"	1
"2808"	"3"	"Бауэр"	"low"	"-0.5"	16	4.5	3	"lb3.png"	1
"2809"	"3"	"сыцко"	"low"	"-0.5"	5	-6.5	1	"la1.png"	1
"2810"	"3"	"сыцко"	"low"	"-0.5"	2	-9.5	1	"la1.png"	0
"2811"	"3"	"сыцко"	"low"	"-0.5"	4	-7.5	1	"la2.png"	0
"2812"	"3"	"сыцко"	"low"	"-0.5"	7	-4.5	1	"la3.png"	1
"2813"	"3"	"сыцко"	"low"	"-0.5"	6	-5.5	1	"lb1.png"	1
"2814"	"3"	"сыцко"	"low"	"-0.5"	3	-8.5	1	"lb1.png"	1
"2815"	"3"	"сыцко"	"low"	"-0.5"	0	-11.5	1	"lb2.png"	0
"2816"	"3"	"сыцко"	"low"	"-0.5"	1	-10.5	1	"lb3.png"	0
"2817"	"3"	"сыцко"	"low"	"-0.5"	13	1.5	2	"la1.png"	0
"2818"	"3"	"сыцко"	"low"	"-0.5"	12	0.5	2	"la1.png"	0
"2819"	"3"	"сыцко"	"low"	"-0.5"	14	2.5	2	"la2.png"	0
"2820"	"3"	"сыцко"	"low"	"-0.5"	8	-3.5	2	"la3.png"	1
"2821"	"3"	"сыцко"	"low"	"-0.5"	15	3.5	2	"lb1.png"	1
"2822"	"3"	"сыцко"	"low"	"-0.5"	9	-2.5	2	"lb1.png"	0
"2823"	"3"	"сыцко"	"low"	"-0.5"	10	-1.5	2	"lb2.png"	0
"2824"	"3"	"сыцко"	"low"	"-0.5"	11	-0.5	2	"lb3.png"	1
"2825"	"3"	"сыцко"	"low"	"-0.5"	17	5.5	3	"la1.png"	0
"2826"	"3"	"сыцко"	"low"	"-0.5"	16	4.5	3	"la1.png"	1
"2827"	"3"	"сыцко"	"low"	"-0.5"	18	6.5	3	"la2.png"	0
"2828"	"3"	"сыцко"	"low"	"-0.5"	22	10.5	3	"la3.png"	1
"2829"	"3"	"сыцко"	"low"	"-0.5"	20	8.5	3	"lb1.png"	1
"2830"	"3"	"сыцко"	"low"	"-0.5"	19	7.5	3	"lb1.png"	0
"2831"	"3"	"сыцко"	"low"	"-0.5"	23	11.5	3	"lb2.png"	0
"2832"	"3"	"сыцко"	"low"	"-0.5"	21	9.5	3	"lb3.png"	1
"2833"	"3"	"Гибанов"	"high"	"0.5"	0	-11.5	1	"ha1.png"	0
"2834"	"3"	"Гибанов"	"high"	"0.5"	4	-7.5	1	"ha1.png"	1
"2835"	"3"	"Гибанов"	"high"	"0.5"	2	-9.5	1	"ha2.png"	0
"2836"	"3"	"Гибанов"	"high"	"0.5"	1	-10.5	1	"ha3.png"	1
"2837"	"3"	"Гибанов"	"high"	"0.5"	7	-4.5	1	"hb1.png"	1
"2838"	"3"	"Гибанов"	"high"	"0.5"	3	-8.5	1	"hb1.png"	1
"2839"	"3"	"Гибанов"	"high"	"0.5"	6	-5.5	1	"hb2.png"	0
"2840"	"3"	"Гибанов"	"high"	"0.5"	5	-6.5	1	"hb3.png"	0
"2841"	"3"	"Гибанов"	"high"	"0.5"	12	0.5	2	"ha1.png"	1
"2842"	"3"	"Гибанов"	"high"	"0.5"	9	-2.5	2	"ha1.png"	1
"2843"	"3"	"Гибанов"	"high"	"0.5"	10	-1.5	2	"ha2.png"	1
"2844"	"3"	"Гибанов"	"high"	"0.5"	8	-3.5	2	"ha3.png"	0
"2845"	"3"	"Гибанов"	"high"	"0.5"	14	2.5	2	"hb1.png"	1
"2846"	"3"	"Гибанов"	"high"	"0.5"	13	1.5	2	"hb1.png"	0
"2847"	"3"	"Гибанов"	"high"	"0.5"	15	3.5	2	"hb2.png"	0
"2848"	"3"	"Гибанов"	"high"	"0.5"	11	-0.5	2	"hb3.png"	0
"2849"	"3"	"Гибанов"	"high"	"0.5"	20	8.5	3	"ha1.png"	1
"2850"	"3"	"Гибанов"	"high"	"0.5"	18	6.5	3	"ha1.png"	1
"2851"	"3"	"Гибанов"	"high"	"0.5"	16	4.5	3	"ha2.png"	0
"2852"	"3"	"Гибанов"	"high"	"0.5"	22	10.5	3	"ha3.png"	1
"2853"	"3"	"Гибанов"	"high"	"0.5"	23	11.5	3	"hb1.png"	1
"2854"	"3"	"Гибанов"	"high"	"0.5"	19	7.5	3	"hb1.png"	0
"2855"	"3"	"Гибанов"	"high"	"0.5"	21	9.5	3	"hb2.png"	1
"2856"	"3"	"Гибанов"	"high"	"0.5"	17	5.5	3	"hb3.png"	0
"2857"	"3"	"Манучаров"	"high"	"0.5"	6	-5.5	1	"ha1.png"	0
"2858"	"3"	"Манучаров"	"high"	"0.5"	3	-8.5	1	"ha1.png"	0
"2859"	"3"	"Манучаров"	"high"	"0.5"	4	-7.5	1	"ha2.png"	1
"2860"	"3"	"Манучаров"	"high"	"0.5"	5	-6.5	1	"ha3.png"	1
"2861"	"3"	"Манучаров"	"high"	"0.5"	0	-11.5	1	"hb1.png"	1
"2862"	"3"	"Манучаров"	"high"	"0.5"	1	-10.5	1	"hb1.png"	1
"2863"	"3"	"Манучаров"	"high"	"0.5"	7	-4.5	1	"hb2.png"	1
"2864"	"3"	"Манучаров"	"high"	"0.5"	2	-9.5	1	"hb3.png"	1
"2865"	"3"	"Манучаров"	"high"	"0.5"	13	1.5	2	"ha1.png"	1
"2866"	"3"	"Манучаров"	"high"	"0.5"	10	-1.5	2	"ha1.png"	1
"2867"	"3"	"Манучаров"	"high"	"0.5"	8	-3.5	2	"ha2.png"	1
"2868"	"3"	"Манучаров"	"high"	"0.5"	9	-2.5	2	"ha3.png"	1
"2869"	"3"	"Манучаров"	"high"	"0.5"	15	3.5	2	"hb1.png"	1
"2870"	"3"	"Манучаров"	"high"	"0.5"	11	-0.5	2	"hb1.png"	1
"2871"	"3"	"Манучаров"	"high"	"0.5"	12	0.5	2	"hb2.png"	1
"2872"	"3"	"Манучаров"	"high"	"0.5"	14	2.5	2	"hb3.png"	1
"2873"	"3"	"Манучаров"	"high"	"0.5"	18	6.5	3	"ha1.png"	1
"2874"	"3"	"Манучаров"	"high"	"0.5"	21	9.5	3	"ha1.png"	1
"2875"	"3"	"Манучаров"	"high"	"0.5"	17	5.5	3	"ha2.png"	1
"2876"	"3"	"Манучаров"	"high"	"0.5"	19	7.5	3	"ha3.png"	1
"2877"	"3"	"Манучаров"	"high"	"0.5"	23	11.5	3	"hb1.png"	1
"2878"	"3"	"Манучаров"	"high"	"0.5"	16	4.5	3	"hb1.png"	1
"2879"	"3"	"Манучаров"	"high"	"0.5"	20	8.5	3	"hb2.png"	1
"2880"	"3"	"Манучаров"	"high"	"0.5"	22	10.5	3	"hb3.png"	1
"2881"	"3"	"Ивашков"	"low"	"-0.5"	7	-4.5	1	"la1.png"	1
"2882"	"3"	"Ивашков"	"low"	"-0.5"	0	-11.5	1	"la1.png"	1
"2883"	"3"	"Ивашков"	"low"	"-0.5"	6	-5.5	1	"la2.png"	0
"2884"	"3"	"Ивашков"	"low"	"-0.5"	1	-10.5	1	"la3.png"	0
"2885"	"3"	"Ивашков"	"low"	"-0.5"	2	-9.5	1	"lb1.png"	1
"2886"	"3"	"Ивашков"	"low"	"-0.5"	3	-8.5	1	"lb1.png"	0
"2887"	"3"	"Ивашков"	"low"	"-0.5"	4	-7.5	1	"lb2.png"	0
"2888"	"3"	"Ивашков"	"low"	"-0.5"	5	-6.5	1	"lb3.png"	1
"2889"	"3"	"Ивашков"	"low"	"-0.5"	10	-1.5	2	"la1.png"	1
"2890"	"3"	"Ивашков"	"low"	"-0.5"	8	-3.5	2	"la1.png"	1
"2891"	"3"	"Ивашков"	"low"	"-0.5"	13	1.5	2	"la2.png"	0
"2892"	"3"	"Ивашков"	"low"	"-0.5"	9	-2.5	2	"la3.png"	0
"2893"	"3"	"Ивашков"	"low"	"-0.5"	12	0.5	2	"lb1.png"	1
"2894"	"3"	"Ивашков"	"low"	"-0.5"	11	-0.5	2	"lb1.png"	1
"2895"	"3"	"Ивашков"	"low"	"-0.5"	15	3.5	2	"lb2.png"	0
"2896"	"3"	"Ивашков"	"low"	"-0.5"	14	2.5	2	"lb3.png"	0
"2897"	"3"	"Ивашков"	"low"	"-0.5"	23	11.5	3	"la1.png"	1
"2898"	"3"	"Ивашков"	"low"	"-0.5"	16	4.5	3	"la1.png"	0
"2899"	"3"	"Ивашков"	"low"	"-0.5"	18	6.5	3	"la2.png"	0
"2900"	"3"	"Ивашков"	"low"	"-0.5"	22	10.5	3	"la3.png"	0
"2901"	"3"	"Ивашков"	"low"	"-0.5"	17	5.5	3	"lb1.png"	1
"2902"	"3"	"Ивашков"	"low"	"-0.5"	20	8.5	3	"lb1.png"	0
"2903"	"3"	"Ивашков"	"low"	"-0.5"	21	9.5	3	"lb2.png"	0
"2904"	"3"	"Ивашков"	"low"	"-0.5"	19	7.5	3	"lb3.png"	1
"2905"	"3"	"Жигалов"	"low"	"-0.5"	3	-8.5	1	"la1.png"	1
"2906"	"3"	"Жигалов"	"low"	"-0.5"	5	-6.5	1	"la1.png"	1
"2907"	"3"	"Жигалов"	"low"	"-0.5"	6	-5.5	1	"la2.png"	0
"2908"	"3"	"Жигалов"	"low"	"-0.5"	0	-11.5	1	"la3.png"	0
"2909"	"3"	"Жигалов"	"low"	"-0.5"	1	-10.5	1	"lb1.png"	0
"2910"	"3"	"Жигалов"	"low"	"-0.5"	7	-4.5	1	"lb1.png"	1
"2911"	"3"	"Жигалов"	"low"	"-0.5"	2	-9.5	1	"lb2.png"	0
"2912"	"3"	"Жигалов"	"low"	"-0.5"	4	-7.5	1	"lb3.png"	1
"2913"	"3"	"Жигалов"	"low"	"-0.5"	11	-0.5	2	"la1.png"	1
"2914"	"3"	"Жигалов"	"low"	"-0.5"	15	3.5	2	"la1.png"	1
"2915"	"3"	"Жигалов"	"low"	"-0.5"	13	1.5	2	"la2.png"	1
"2916"	"3"	"Жигалов"	"low"	"-0.5"	8	-3.5	2	"la3.png"	1
"2917"	"3"	"Жигалов"	"low"	"-0.5"	9	-2.5	2	"lb1.png"	1
"2918"	"3"	"Жигалов"	"low"	"-0.5"	14	2.5	2	"lb1.png"	1
"2919"	"3"	"Жигалов"	"low"	"-0.5"	10	-1.5	2	"lb2.png"	0
"2920"	"3"	"Жигалов"	"low"	"-0.5"	12	0.5	2	"lb3.png"	1
"2921"	"3"	"Жигалов"	"low"	"-0.5"	17	5.5	3	"la1.png"	1
"2922"	"3"	"Жигалов"	"low"	"-0.5"	20	8.5	3	"la1.png"	1
"2923"	"3"	"Жигалов"	"low"	"-0.5"	19	7.5	3	"la2.png"	0
"2924"	"3"	"Жигалов"	"low"	"-0.5"	18	6.5	3	"la3.png"	1
"2925"	"3"	"Жигалов"	"low"	"-0.5"	16	4.5	3	"lb1.png"	1
"2926"	"3"	"Жигалов"	"low"	"-0.5"	21	9.5	3	"lb1.png"	1
"2927"	"3"	"Жигалов"	"low"	"-0.5"	22	10.5	3	"lb2.png"	0
"2928"	"3"	"Жигалов"	"low"	"-0.5"	23	11.5	3	"lb3.png"	1
"2929"	"3"	"Хадикова"	"low"	"-0.5"	4	-7.5	1	"la1.png"	0
"2930"	"3"	"Хадикова"	"low"	"-0.5"	0	-11.5	1	"la1.png"	0
"2931"	"3"	"Хадикова"	"low"	"-0.5"	1	-10.5	1	"la2.png"	0
"2932"	"3"	"Хадикова"	"low"	"-0.5"	3	-8.5	1	"la3.png"	0
"2933"	"3"	"Хадикова"	"low"	"-0.5"	6	-5.5	1	"lb1.png"	1
"2934"	"3"	"Хадикова"	"low"	"-0.5"	7	-4.5	1	"lb1.png"	1
"2935"	"3"	"Хадикова"	"low"	"-0.5"	5	-6.5	1	"lb2.png"	0
"2936"	"3"	"Хадикова"	"low"	"-0.5"	2	-9.5	1	"lb3.png"	0
"2937"	"3"	"Хадикова"	"low"	"-0.5"	11	-0.5	2	"la1.png"	1
"2938"	"3"	"Хадикова"	"low"	"-0.5"	13	1.5	2	"la1.png"	1
"2939"	"3"	"Хадикова"	"low"	"-0.5"	10	-1.5	2	"la2.png"	1
"2940"	"3"	"Хадикова"	"low"	"-0.5"	12	0.5	2	"la3.png"	1
"2941"	"3"	"Хадикова"	"low"	"-0.5"	8	-3.5	2	"lb1.png"	1
"2942"	"3"	"Хадикова"	"low"	"-0.5"	9	-2.5	2	"lb1.png"	1
"2943"	"3"	"Хадикова"	"low"	"-0.5"	15	3.5	2	"lb2.png"	1
"2944"	"3"	"Хадикова"	"low"	"-0.5"	14	2.5	2	"lb3.png"	1
"2945"	"3"	"Хадикова"	"low"	"-0.5"	18	6.5	3	"la1.png"	1
"2946"	"3"	"Хадикова"	"low"	"-0.5"	20	8.5	3	"la1.png"	1
"2947"	"3"	"Хадикова"	"low"	"-0.5"	16	4.5	3	"la2.png"	1
"2948"	"3"	"Хадикова"	"low"	"-0.5"	23	11.5	3	"la3.png"	1
"2949"	"3"	"Хадикова"	"low"	"-0.5"	17	5.5	3	"lb1.png"	1
"2950"	"3"	"Хадикова"	"low"	"-0.5"	21	9.5	3	"lb1.png"	1
"2951"	"3"	"Хадикова"	"low"	"-0.5"	22	10.5	3	"lb2.png"	1
"2952"	"3"	"Хадикова"	"low"	"-0.5"	19	7.5	3	"lb3.png"	1
"2953"	"3"	"Пайвина"	"high"	"0.5"	3	-8.5	1	"ha1.png"	1
"2954"	"3"	"Пайвина"	"high"	"0.5"	0	-11.5	1	"ha1.png"	0
"2955"	"3"	"Пайвина"	"high"	"0.5"	2	-9.5	1	"ha2.png"	1
"2956"	"3"	"Пайвина"	"high"	"0.5"	6	-5.5	1	"ha3.png"	0
"2957"	"3"	"Пайвина"	"high"	"0.5"	4	-7.5	1	"hb1.png"	1
"2958"	"3"	"Пайвина"	"high"	"0.5"	5	-6.5	1	"hb1.png"	1
"2959"	"3"	"Пайвина"	"high"	"0.5"	1	-10.5	1	"hb2.png"	0
"2960"	"3"	"Пайвина"	"high"	"0.5"	7	-4.5	1	"hb3.png"	0
"2961"	"3"	"Пайвина"	"high"	"0.5"	13	1.5	2	"ha1.png"	1
"2962"	"3"	"Пайвина"	"high"	"0.5"	14	2.5	2	"ha1.png"	1
"2963"	"3"	"Пайвина"	"high"	"0.5"	8	-3.5	2	"ha2.png"	0
"2964"	"3"	"Пайвина"	"high"	"0.5"	10	-1.5	2	"ha3.png"	1
"2965"	"3"	"Пайвина"	"high"	"0.5"	11	-0.5	2	"hb1.png"	1
"2966"	"3"	"Пайвина"	"high"	"0.5"	9	-2.5	2	"hb1.png"	1
"2967"	"3"	"Пайвина"	"high"	"0.5"	12	0.5	2	"hb2.png"	1
"2968"	"3"	"Пайвина"	"high"	"0.5"	15	3.5	2	"hb3.png"	1
"2969"	"3"	"Пайвина"	"high"	"0.5"	18	6.5	3	"ha1.png"	1
"2970"	"3"	"Пайвина"	"high"	"0.5"	23	11.5	3	"ha1.png"	1
"2971"	"3"	"Пайвина"	"high"	"0.5"	19	7.5	3	"ha2.png"	1
"2972"	"3"	"Пайвина"	"high"	"0.5"	16	4.5	3	"ha3.png"	1
"2973"	"3"	"Пайвина"	"high"	"0.5"	17	5.5	3	"hb1.png"	1
"2974"	"3"	"Пайвина"	"high"	"0.5"	22	10.5	3	"hb1.png"	1
"2975"	"3"	"Пайвина"	"high"	"0.5"	21	9.5	3	"hb2.png"	1
"2976"	"3"	"Пайвина"	"high"	"0.5"	20	8.5	3	"hb3.png"	0
"2977"	"3"	"Решетникова"	"high"	"0.5"	1	-10.5	1	"ha1.png"	1
"2978"	"3"	"Решетникова"	"high"	"0.5"	7	-4.5	1	"ha1.png"	1
"2979"	"3"	"Решетникова"	"high"	"0.5"	6	-5.5	1	"ha2.png"	0
"2980"	"3"	"Решетникова"	"high"	"0.5"	4	-7.5	1	"ha3.png"	1
"2981"	"3"	"Решетникова"	"high"	"0.5"	2	-9.5	1	"hb1.png"	1
"2982"	"3"	"Решетникова"	"high"	"0.5"	3	-8.5	1	"hb1.png"	1
"2983"	"3"	"Решетникова"	"high"	"0.5"	0	-11.5	1	"hb2.png"	1
"2984"	"3"	"Решетникова"	"high"	"0.5"	5	-6.5	1	"hb3.png"	0
"2985"	"3"	"Решетникова"	"high"	"0.5"	12	0.5	2	"ha1.png"	1
"2986"	"3"	"Решетникова"	"high"	"0.5"	10	-1.5	2	"ha1.png"	0
"2987"	"3"	"Решетникова"	"high"	"0.5"	15	3.5	2	"ha2.png"	1
"2988"	"3"	"Решетникова"	"high"	"0.5"	13	1.5	2	"ha3.png"	0
"2989"	"3"	"Решетникова"	"high"	"0.5"	11	-0.5	2	"hb1.png"	1
"2990"	"3"	"Решетникова"	"high"	"0.5"	14	2.5	2	"hb1.png"	1
"2991"	"3"	"Решетникова"	"high"	"0.5"	9	-2.5	2	"hb2.png"	1
"2992"	"3"	"Решетникова"	"high"	"0.5"	8	-3.5	2	"hb3.png"	1
"2993"	"3"	"Решетникова"	"high"	"0.5"	19	7.5	3	"ha1.png"	1
"2994"	"3"	"Решетникова"	"high"	"0.5"	17	5.5	3	"ha1.png"	1
"2995"	"3"	"Решетникова"	"high"	"0.5"	22	10.5	3	"ha2.png"	1
"2996"	"3"	"Решетникова"	"high"	"0.5"	23	11.5	3	"ha3.png"	0
"2997"	"3"	"Решетникова"	"high"	"0.5"	20	8.5	3	"hb1.png"	1
"2998"	"3"	"Решетникова"	"high"	"0.5"	18	6.5	3	"hb1.png"	1
"2999"	"3"	"Решетникова"	"high"	"0.5"	21	9.5	3	"hb2.png"	1
"3000"	"3"	"Решетникова"	"high"	"0.5"	16	4.5	3	"hb3.png"	1
"3001"	"3"	"Антон"	"low"	"-0.5"	2	-9.5	1	"la1.png"	1
"3002"	"3"	"Антон"	"low"	"-0.5"	0	-11.5	1	"la1.png"	1
"3003"	"3"	"Антон"	"low"	"-0.5"	7	-4.5	1	"la2.png"	1
"3004"	"3"	"Антон"	"low"	"-0.5"	4	-7.5	1	"la3.png"	0
"3005"	"3"	"Антон"	"low"	"-0.5"	6	-5.5	1	"lb1.png"	0
"3006"	"3"	"Антон"	"low"	"-0.5"	3	-8.5	1	"lb1.png"	0
